Customer Id,Artist Name,Artist Reputation,Height,Width,Weight,Material,Price Of Sculpture,Base Shipping Price,International,Express Shipment,Installation Included,Transport,Fragile,Customer Information,Remote Location,Scheduled Date,Delivery Date,Customer Location,Cost
fffe3300340037003100,Charles Ferreira,0.86,11,8,25776,Marble,237.58,50.17,No,No,No,,No,Working Class,No,01/28/16,01/29/16,"Brittanyport, SC 52603",-1506.7
fffe390039003500,Sharon Mayes,0.11,51,26,8108,Aluminium,33.89,64.26,No,No,Yes,,No,Working Class,No,08-02-2019,07/29/19,"Solomonstad, AK 85260",-538.58
fffe3400320037003100,Vicki Duncan,0.66,10,4,266,Clay,3.77,14.95,Yes,No,No,Waterways,Yes,Working Class,No,05/23/18,05/22/18,"New Michaelstad, ME 54288",-218.64
fffe3700380030003100,Albert Drew,0.29,20,7,488,Aluminium,3.48,10.96,No,No,Yes,Roadways,No,Working Class,No,07/18/17,07/17/17,"Whitehaven, ME 88018",-145.99
fffe3700350032003500,Edward Goodwin,0.2,26,11,719752,Stone,1395.1,92,No,No,No,Roadways,No,Working Class,No,11/29/16,11/27/16,"South Jessicaport, MO 14517",-3187.39
fffe3600370038003200,Tammy Lafave,0.5,33,15,2546,Aluminium,9.19,21.24,No,Yes,Yes,Airways,No,Working Class,No,12-01-2018,11/27/18,"Whiteheadfurt, ID 79134",-721.14
fffe3900380036003900,Norma Renteria,0.05,36,15,22082,Brass,33.04,77.37,No,Yes,No,Roadways,No,Working Class,No,05-02-2018,05-03-2018,"Port Anthony, IL 59360",-417.57
fffe3500320031003700,Kathleen Brown,,11,6,446,Bronze,3.13,22.89,No,No,Yes,,No,Working Class,Yes,11-10-2017,11-06-2017,"Sarahberg, MA 72477",-362
fffe3700380030003200,Cheryl Walker,0.1,34,6,105883,Marble,86.91,29,No,No,No,Waterways,No,Working Class,No,03-10-2018,03-11-2018,"Anthonyland, NC 91661",-381.65
fffe3500310030003400,Lucy Bridges,0.61,,5,4022,Stone,28.44,12.45,Yes,Yes,No,Airways,No,Working Class,No,01-07-2019,01-06-2019,"Hallland, MO 97138",-374.95
fffe3700310032003400,Valentin Williams,0.77,14,7,700,Clay,4.7,15.52,No,No,No,Waterways,Yes,Working Class,Yes,02-04-2019,02-06-2019,"Hillstad, MT 83116",-315.2
fffe3100300030003700,Sean Aldrete,0.5,24,12,12897,,40.35,29.29,No,Yes,No,Roadways,No,Working Class,,08-03-2015,08-05-2015,"North Amytown, UT 78424",-624.08
fffe3500330031003100,James Sylvia,0.84,3,3,134,,5.25,17.43,No,No,No,Roadways,No,Working Class,No,10-03-2018,10-01-2018,"North Manuelland, TX 16649",-316.55
fffe3600300038003500,Thomas Stringer,,27,9,1443,,5.99,21.71,No,No,Yes,Waterways,No,Working Class,Yes,07/13/19,07-11-2019,"Edwardborough, MO 66214",-248.18
fffe3700360035003400,Opal Perry,0.36,19,7,9069,Brass,13.44,87.61,Yes,No,No,Roadways,No,Working Class,No,06/25/16,06/26/16,"Alexanderside, WI 26629",-753.04
fffe3400320037003800,Olive Frederick,,,5,1362,Brass,3.54,11.19,No,Yes,No,,No,Wealthy,No,08-09-2019,08-11-2019,"East Alexandria, WI 24131",-349.52
fffe310030003800,Kelli Cole,0.75,30,10,4802,Clay,6.04,16.04,Yes,No,No,,Yes,Wealthy,No,01-10-2015,01/13/15,"Patriciaside, OR 23617",-593.68
fffe3600310039003500,Marion Fetterhoff,0.62,30,9,12378,Brass,38.88,59.51,No,No,Yes,,No,Working Class,No,12/15/16,12/16/16,"Wilsonbury, MA 83836",-1105.75
fffe3500380032003600,Anne Julius,0.94,17,6,671,Clay,3.51,11.5,No,Yes,No,Roadways,Yes,Working Class,,01-03-2017,01-06-2017,"Thompsonstad, NV 32680",-377.68
fffe3700350034003400,Mildred Gray,0.33,15,8,2715,Bronze,11.51,16.57,Yes,No,No,Airways,No,Wealthy,No,04/17/17,04/17/17,"South Douglas, UT 17153",-236.37
fffe3500320033003300,Dale Furrer,,25,,,,2936.29,83.93,No,No,No,,No,Working Class,,12-09-2017,12-12-2017,"West John, WY 75868",-6236.31
fffe3900380033003000,Jane Verduzco,0.27,7,5,8694,Stone,18.57,52.09,No,No,No,Roadways,No,Wealthy,Yes,07/17/18,07/19/18,"Dawsonville, ME 06050",-425.09
fffe3400380034003700,Monica Floyd,0.49,38,19,3772884,Marble,23393.26,79.11,No,Yes,Yes,Roadways,Yes,Working Class,,06/16/17,06/16/17,DPO AA 13020,-97897.33
fffe3100320036003300,Silas Beatty,0.4,19,10,,Clay,3.04,22.96,No,Yes,No,,Yes,Working Class,Yes,10/19/16,10/23/16,"Port Tyrone, MN 45618",-296.76
fffe3200380037003500,Marion Fowler,0.72,43,,,Bronze,567.65,71.37,Yes,Yes,No,Airways,No,Working Class,,09/22/17,09/22/17,"Dodsonton, KS 63506",-10555.62
fffe3300320034003700,John Moody,,26,15,1975988,Stone,1489.74,34.24,Yes,No,No,Waterways,No,Working Class,No,03/30/15,03/27/15,"Amyland, MO 57147",-5405.7
fffe3700300035003800,Cecil Perez,0.53,14,8,1234,Clay,3.43,23.63,Yes,Yes,No,Airways,Yes,Working Class,No,12-09-2015,12-09-2015,"Harmonberg, CA 53927",-355.58
fffe340039003000,Laronda Kim,,39,,3684,Aluminium,16.84,23.32,No,No,No,Roadways,No,Working Class,No,07/27/15,07/27/15,APO AE 09872,-266.74
fffe3700320035003400,Raymond Martin,0.63,5,4,26,Wood,6.48,13.47,No,Yes,Yes,Roadways,No,Working Class,Yes,09-05-2017,09-01-2017,"Port Brandon, MA 92129",-269.14
fffe3300300034003700,Marlon Patel,0.02,7,4,34,Wood,3.34,15.53,No,No,Yes,Roadways,No,Working Class,Yes,06/16/15,06/16/15,"West Mary, RI 44305",-112.51
fffe3800310036003400,Winston Devine,0.38,14,8,3432,Bronze,15.57,23.56,Yes,No,No,Waterways,No,Working Class,No,04/29/18,05-03-2018,"East Angela, KS 00914",-223.58
fffe3800350034003200,Natalie Oconnell,0.28,27,8,8880,Brass,32.83,56.29,No,Yes,Yes,Roadways,No,Working Class,No,06/22/19,06/23/19,"Port Emily, LA 98596",-540.11
fffe3100360035003900,David Pierce,0.73,42,23,17895571,Stone,12640.32,29.68,No,Yes,Yes,,No,Wealthy,Yes,08/14/17,08-10-2017,"Harrisonmouth, WI 27925",-880172.65
fffe3500390037003800,Donald Jones,0.42,19,7,514,,6.81,12.37,Yes,No,Yes,Airways,No,Working Class,No,08/18/17,08/17/17,"Georgeshire, NM 55590",-231
fffe3900330039003400,Delbert Brown,0.26,45,15,1393,Wood,3.21,21.2,No,Yes,Yes,Roadways,No,Wealthy,No,01/18/17,01/17/17,DPO AE 17292,-276.44
fffe3300360031003200,Latrice Guevarra,0.23,,6,147030,,429.17,73.37,Yes,Yes,Yes,Airways,No,Working Class,No,09/16/15,09/14/15,"New Deborah, WV 36652",-2241.22
fffe3900320034003000,Nicholas Morgan,0.95,33,16,3392859,Stone,23198.8,52,Yes,No,No,Waterways,No,Working Class,Yes,08/17/15,08/13/15,"Montoyaton, IL 25251",-95657.56
fffe3800360035003200,Robin Pruitt,0.19,25,16,3136649,Stone,1702.78,82.19,No,Yes,Yes,Roadways,No,Wealthy,No,11/20/17,11/22/17,"Susanland, MI 33351",-13392.75
fffe3600360039003300,Kendall Bird,0.14,22,7,1085,Clay,6,21.37,Yes,Yes,No,Airways,Yes,Wealthy,No,04/21/18,04/18/18,"East Karen, OH 48892",-245.97
fffe3100330035003400,Heidi Lee,,9,5,751,Bronze,4.25,23.43,No,No,No,,No,Wealthy,No,02/21/15,02/24/15,"Christianfurt, KS 96594",-157.68
fffe3700380037003600,Kathryn Pearce,0.49,13,6,7270,Marble,19.17,79.65,No,No,No,Waterways,No,Working Class,No,09/26/15,09/25/15,"Melendeztown, NC 39493",-705.56
fffe3800390030003200,James Thornton,0.81,29,8,209,Wood,6.11,17.47,Yes,No,No,Waterways,No,Working Class,No,10-11-2015,10-07-2015,"Michaelchester, MS 85786",-668.38
fffe3800330030003100,Jeff Smith,0.61,11,6,161,Aluminium,4.74,18.45,Yes,Yes,No,Airways,No,Wealthy,Yes,03-04-2016,02/29/16,"West Crystalmouth, VT 01202",-350.6
fffe3600310036003900,Velma Snyder,0.64,32,7,16948,,53.63,59.21,No,No,No,Roadways,No,Working Class,No,10/31/16,10/30/16,"Montgomeryborough, SC 39773",-1465.74
fffe3200360037003600,Linda Alvarez,0.91,8,5,9517,Stone,89.96,48.22,Yes,Yes,No,,No,Wealthy,Yes,09/23/15,09/19/15,"Ericville, VA 94156",-16243.62
fffe3800330031003800,Lucille Griffin,0.29,5,5,2382,Marble,5.54,18.18,No,No,No,Roadways,No,Working Class,Yes,08-05-2019,08-07-2019,"Buckmouth, WI 35439",-208.82
fffe3100380034003100,Jeniffer Williams,0.86,28,9,129123,,847.64,75.52,No,No,No,Roadways,No,Working Class,,04/20/17,04/20/17,APO AP 49899,-76215.24
fffe3600320039003400,George Harter,0.82,9,4,,,9.01,38.85,Yes,Yes,No,,No,Wealthy,No,06/25/17,06/25/17,"Pamelaton, IL 54446",-2270.87
fffe3300370031003700,Matthew Yetter,0.08,32,17,838,,4.25,12.55,Yes,No,No,Waterways,No,Working Class,No,07/16/17,07/17/17,"New Jacobville, FL 81181",-103.86
fffe3500370033003800,Kyle Madeira,0.7,19,,1929,,6.65,22.23,No,No,No,,No,Working Class,No,08-12-2016,08-09-2016,"New Toddburgh, NV 16595",-495.62
fffe3300350035003800,Israel Smith,0.39,33,,1651,,6.88,22.32,No,No,No,Airways,No,Working Class,No,03/16/17,03/20/17,"West Marcus, MD 81545",-238.38
fffe3900380036003400,Maria Miles,0.48,11,6,387,Clay,5.84,22.26,Yes,No,No,Waterways,Yes,Wealthy,No,03/18/18,03/19/18,"North Crystalmouth, AZ 71222",-272.7
fffe3200390038003100,Cleo Valle,0.25,52,13,99331,,258.61,86.5,No,Yes,No,Roadways,No,Working Class,No,05/29/17,05/26/17,"Donaldbury, FL 69933",-1364.89
fffe3900350034003500,Dwayne Luthi,0.57,21,9,4288,Bronze,20.26,20.55,No,Yes,Yes,Airways,No,Wealthy,Yes,12/22/17,12/24/17,DPO AE 67621,-539.21
fffe3900380035003100,Rory Mallen,0.13,36,23,981,Wood,6.62,21.91,No,No,No,Roadways,No,Working Class,No,10-07-2015,10-10-2015,"Grossview, NE 28657",-142.02
fffe3700320039003400,Denver Brunkhorst,0.2,21,12,27227,Brass,19.98,71.68,No,No,No,Waterways,No,Working Class,No,11-10-2018,11-12-2018,"West Ravenland, TN 75041",-427.8
fffe3600300033003200,Douglas Dillard,0.74,17,6,1023,Clay,3.69,20.91,No,No,No,Waterways,Yes,Working Class,No,12/16/17,12/19/17,"Emilyland, DE 59713",-342.77
fffe3100350039003500,Anthony Flanagan,0.12,37,19,17431,Clay,75,77.43,No,Yes,No,,Yes,Working Class,No,01-10-2019,01/13/19,"Melindaton, IL 80050",-638.57
fffe3100330031003300,James Chesson,0.88,8,4,,,6.02,23.79,No,No,Yes,Roadways,No,Working Class,No,07/23/18,07/23/18,DPO AP 21809,-535.14
fffe3600340034003800,Wayne Fancher,,9,4,4222,,20.26,13,No,No,No,Roadways,No,Working Class,,01/13/17,01/17/17,"New Patriciaton, CO 69789",-319.95
fffe3500310031003400,Philip Jaimes,0.89,10,4,43,,6.37,17.59,No,No,Yes,,No,Wealthy,No,10-11-2015,10/15/15,"New Catherine, OR 57832",-498.95
fffe3600360037003600,Emily Simpson,0.51,9,5,327,Clay,3.28,16.96,Yes,No,No,Waterways,Yes,Working Class,Yes,06/14/16,06/18/16,"Paultown, MI 24392",-186.92
fffe3600310039003900,Dominic Barnett,0.73,22,10,464792,,2765.63,84.21,Yes,Yes,No,Airways,No,Wealthy,No,03/18/19,03/21/19,"Kristieberg, NV 32387",-14759.23
fffe3700340030003700,Sharon Miller,0.57,31,16,63990,Brass,219.6,44.1,Yes,No,Yes,Waterways,No,Working Class,No,06-11-2018,06-07-2018,"North Brandonport, ME 52386",-1562.12
fffe3700360039003100,Lesley Crate,0.14,16,6,101,Wood,6.32,17.64,Yes,No,Yes,Airways,No,Working Class,No,05/20/15,05/20/15,"Port Joelside, IL 39220",-154.09
fffe3200390038003200,Hubert Grant,,10,5,1163,Brass,5.72,23.68,No,Yes,Yes,,No,Working Class,,02-09-2015,02-12-2015,"Lynnchester, MD 86686",-409.15
fffe3400340037003800,Vernon Castaneda,0.81,4,3,,Brass,4.43,17.42,No,Yes,No,,No,Working Class,No,07-04-2016,07-07-2016,DPO AE 69480,-220.28
fffe3300360034003800,John Faye,0.29,12,8,2264,Bronze,5.08,16.51,Yes,No,No,Waterways,No,Working Class,,07/30/19,07/28/19,"North Susan, PA 96238",-190.7
fffe3900300036003900,Juanita Priester,0.19,36,9,691453,Marble,1308.83,93.62,Yes,No,Yes,Waterways,Yes,Working Class,No,11/13/16,11/15/16,"Amyborough, DC 35571",-2341.42
fffe370032003100,Melvin Miller,0.82,,13,2935,Aluminium,10.4,16.43,No,No,No,,No,Working Class,No,10/27/16,10/27/16,"Rhondaborough, SC 91830",-589.58
fffe3100350036003500,Michael Connors,0.38,34,21,13800,Clay,27.66,63.16,No,No,No,Roadways,Yes,Working Class,No,09/25/18,09/28/18,"Mcdonaldmouth, OR 00996",-733.34
fffe3300380038003700,Carrie Du,0.32,19,14,206436,Marble,745.54,30.88,No,No,No,Roadways,No,Working Class,No,05/21/15,05/19/15,"North Laurenshire, WA 31870",-3804.23
fffe3200370035003100,Joseph Desrosiers,,18,10,185994,Stone,446.02,56.7,Yes,No,Yes,,No,Working Class,No,04/21/18,04/19/18,"Port Jimmy, WA 90582",-3656.01
fffe330033003200,George Cox,0.27,24,9,992,Aluminium,3.94,11.98,Yes,No,Yes,Waterways,No,Working Class,,06/15/16,06-11-2016,"Markmouth, MT 87596",-171.98
fffe3300340031003200,Theresa White,,32,16,,Clay,21.21,38.07,No,No,No,,Yes,Wealthy,No,05/26/18,05/28/18,"Nicholasstad, NE 55672",-643.39
fffe390039003700,Eileen Eades,0.42,,7,889,Clay,4.71,10.68,No,No,No,Roadways,Yes,Working Class,No,05-03-2019,05-03-2019,"Williamsburgh, IN 50638",-156.15
fffe3600350033003700,Barney Carter,0.74,13,6,2304,Bronze,10.05,20.22,No,Yes,Yes,Roadways,No,Working Class,No,02-01-2017,02-02-2017,"Danielleview, HI 03448",-415.93
fffe3700310033003000,Douglas Zaleski,0.7,24,8,1373,Aluminium,5.41,11.5,No,No,Yes,Roadways,No,Working Class,No,09-12-2015,09-10-2015,"Crystalstad, KY 50247",-364.96
fffe3900390033003000,Joseph Madden,0.49,14,6,59415,Stone,88.13,68.97,Yes,No,No,Airways,No,Working Class,Yes,04/22/15,04/22/15,"South Natalie, NV 89651",-2349.11
fffe3500350039003200,Terry Napoli,0.55,30,15,1195439,Marble,2611.64,27.57,Yes,No,Yes,Waterways,No,Working Class,No,09-05-2017,09-05-2017,"Reneetown, OK 67164",-6854.04
fffe3500360038003400,Christina Lowry,,30,23,43271,Bronze,37.57,26.55,Yes,Yes,No,Airways,No,Wealthy,Yes,11-09-2018,11-06-2018,"West Jessica, GA 31248",-647.02
fffe3200350032003400,Albert Diaz,0.19,12,6,15091,Marble,10.94,43.43,Yes,No,Yes,,No,Working Class,Yes,05-11-2019,05-11-2019,"Terryberg, AK 91688",-368.34
fffe3300330038003600,Joanne Henderson,0.35,14,8,18983,Marble,81.02,27.81,No,No,No,,No,Working Class,No,08/15/15,08-12-2015,"New Jillside, CT 30339",-846.85
fffe3600300038003300,Myrta Gonzales,0.5,15,6,,Wood,3.86,24.32,No,No,Yes,,No,Working Class,No,07/28/17,07/26/17,"Johntown, NH 58621",-271.58
fffe310030003100,Gabrielle Marcus,0.81,33,12,2138,Aluminium,3.65,13.14,No,No,No,Roadways,No,Wealthy,No,02-10-2015,02-06-2015,"Jimenezborough, WA 49466",-528.19
fffe3800360031003400,Tina Stokes,0.54,26,12,14026,Bronze,56.14,93.29,Yes,No,No,Waterways,No,Working Class,No,10/21/16,10/18/16,"Sheliaport, SD 19485",-1567.14
fffe3400320039003300,Leroy Wilda,0.35,40,9,24806,Bronze,99.99,44.9,No,Yes,No,Roadways,No,Working Class,No,01-11-2015,01-10-2015,"Lake Jonathanhaven, KS 47399",-1384.96
fffe3400330036003200,Amanda Jackson,0.37,12,6,38916,Stone,70.44,33.78,Yes,No,No,,No,Working Class,No,12-07-2018,12-06-2018,"Tommyshire, KY 88864",-788.8
fffe3400360033003900,Joseph Woody,0.52,15,8,5556,Brass,12.68,44.02,Yes,Yes,Yes,Airways,No,Wealthy,No,08/17/16,08/16/16,"East Dylantown, VA 98232",-737.66
fffe3400390039003600,Lori Welty,0.55,17,,293,Aluminium,5.59,23.25,Yes,No,No,,No,Working Class,No,09/15/16,09-11-2016,"East Eric, WI 35047",-357.17
fffe3400360034003500,Janette Davis,0.38,29,19,51086,Brass,235.36,37.23,Yes,No,No,Waterways,No,Wealthy,No,11/19/16,11/19/16,"Port Edward, TX 37710",-929.52
fffe3900330036003600,Marie Gooding,0.12,15,7,2051,Bronze,3.74,20.05,Yes,Yes,Yes,Airways,No,Wealthy,Yes,07-12-2018,07-11-2018,"Richardfort, WA 94428",-246.73
